Postcode,Latitude,Longitude
RG67JN,51.43677,-0.910734
RG67JP,51.435621,-0.911097
RG67JR,51.436496,-0.914107
RG67JS,51.435867,-0.915263
RG67JT,51.436051,-0.915719
RG67JU,51.437541,-0.91624
RG67JW,51.437805,-0.912887
RG67JX,51.437724,-0.915795
RG67LE,51.439068,-0.919158
RG67LF,51.438077,-0.91898
RG67LG,51.43621,-0.918363
RG67LH,51.436502,-0.91978
RG67LJ,51.436875,-0.917325
RG67LL,51.435713,-0.916159
RG67LN,51.435377,-0.914771
RG67LP,51.435857,-0.913278
RG67LQ,51.436656,-0.917964
RG67LR,51.433825,-0.911193
RG67LS,51.433977,-0.912186
RG67LT,51.434917,-0.914667
RG67LU,51.435411,-0.916497
RG67LW,51.433476,-0.912471
RG67LX,51.435163,-0.918948
RG67LY,51.435013,-0.921211
RG67NA,51.435667,-0.922878
RG67NB,51.434965,-0.924779
RG67ND,51.435141,-0.924224
RG67NE,51.435277,-0.921521
RG67NF,51.435518,-0.919372
RG67NG,51.436143,-0.925654
RG67NN,51.438606,-0.920795
RG67NP,51.437089,-0.919949
RG67NR,51.437209,-0.921212
RG67NS,51.435993,-0.921101
RG67NT,51.436607,-0.923298
RG67NU,51.436277,-0.926633
RG67NW,51.438408,-0.921663
RG67NY,51.436714,-0.92717
RG67NZ,51.436703,-0.926005
RG67PA,51.437243,-0.928049
RG67PB,51.435254,-0.92788
RG67PD,51.435549,-0.927586
RG67PE,51.435303,-0.92634
RG67PG,51.434126,-0.924349
RG67PH,51.434341,-0.927135
RG67PJ,51.435162,-0.928573
RG67PL,51.434934,-0.929197
RG67PQ,51.434013,-0.922826
RG67RF,51.437098,-0.933808
RG67RH,51.437094,-0.930412
RG67RJ,51.436692,-0.930695
RG67RL,51.437818,-0.930928
RG67RP,51.435979,-0.931374
RG67RR,51.438163,-0.932124
RG67RS,51.438346,-0.930628
RG67RT,51.438913,-0.928687
RG67RU,51.440256,-0.931087
RG67SS,51.434042,-0.935921
RG67XH,51.434683,-0.903034
RG67XJ,51.435651,-0.902561
RG67XL,51.436423,-0.903554
RG67XN,51.435326,-0.905479
RG67XQ,51.457625,-0.945636
RG67XW,51.434927,-0.904952
RG67XX,51.425335,-0.935592
RG67XZ,51.433836,-0.90573
RG67YA,51.434424,-0.904043
RG67YB,51.436951,-0.904112
RG67YD,51.436414,-0.905304
RG67YE,51.436015,-0.904019
RG67YF,51.436561,-0.90391
RG69GB,51.457625,-0.945636
RG69GR,51.457625,-0.945636
RG69HF,51.457625,-0.945636
RG69HG,51.457626,-0.945616
RG69HS,51.457626,-0.945616
RG69JH,51.457625,-0.945636
RG69LB,51.457625,-0.945636
RG69ND,51.457625,-0.945636
RG69NH,51.457625,-0.945636
RG69NZ,51.457625,-0.945636
RG69PE,51.457626,-0.945616
RG69PL,51.457625,-0.945636
RG69PS,51.457625,-0.945636
RG69RQ,51.457625,-0.945636
RG69RR,51.457625,-0.945636
RG69RT,51.457625,-0.945636
RG69RZ,51.457626,-0.945616
RG69SE,51.457626,-0.945616
RG69SG,51.457626,-0.945616
RG69SH,51.457626,-0.945616
RG69SR,51.457626,-0.945616
RG69SU,51.457626,-0.945616
RG69SZ,51.457626,-0.945616
RG69TB,51.457626,-0.945616
RG69TH,51.457626,-0.945616
RG69TP,51.457626,-0.945616
RG69TR,51.457626,-0.945616
RG69TT,51.457626,-0.945616
RG69TU,51.457626,-0.945616
RG69TW,51.457626,-0.945616
RG69TX,51.457626,-0.945616
RG69UD,51.457626,-0.945616
RG69UF,51.457626,-0.945616
RG69UH,51.457626,-0.945616
RG69UL,51.457626,-0.945616
RG69UN,51.457626,-0.945616
RG69UR,51.457626,-0.945616
RG71AA,51.392218,-0.973974
RG71AB,51.391242,-0.974247
RG71AD,51.391125,-0.974278
RG71AE,51.395916,-0.97323
RG71AF,51.390968,-0.974965
RG71AH,51.394613,-0.978477
RG71AJ,51.395212,-0.973993
RG71AL,51.400122,-0.97292
RG71AN,51.383954,-0.983104
RG71AP,51.400061,-0.972203
RG71AQ,51.399541,-0.973335
RG71AR,51.404079,-0.972989
RG71AS,51.403349,-0.97366
RG71AT,51.406196,-0.973265
RG71AU,51.405225,-0.973287
RG71AW,51.391403,-0.975264
RG71AX,51.407824,-0.973481
RG71AY,51.407265,-0.973407
RG71AZ,51.400551,-0.973658
RG71BA,51.40583,-0.973813
RG71BB,51.392396,-0.971771
RG71BD,51.393044,-0.972805
RG71BE,51.393829,-0.973147
RG71BF,51.395183,-0.972657
RG71BG,51.394217,-0.973282
RG71BH,51.394019,-0.959826
RG71BJ,51.40355,-0.977134
RG71BL,51.404039,-0.9767
RG71BN,51.397933,-0.978704
RG71BQ,51.393504,-0.968914
RG71BS,51.395566,-0.972231
RG71BT,51.392396,-0.958504
RG71BU,51.392991,-0.960553
RG71BW,51.393305,-0.967683
RG71BX,51.402838,-0.98022
RG71BY,51.391942,-0.960053
RG71BZ,51.402506,-0.978229
RG71DA,51.393805,-0.965285
RG71DB,51.394242,-0.967949
RG71DD,51.394537,-0.970774
RG71DE,51.393911,-0.972182
RG71DF,51.397903,-0.959767
RG71DG,51.3936,-0.961452
RG71DH,51.394298,-0.965131
RG71DJ,51.397073,-0.960475
RG71DL,51.394946,-0.968084
RG71DN,51.394846,-0.971213
RG71DP,51.395431,-0.966003
RG71DQ,51.394556,-0.964837
RG71DR,51.396169,-0.96516
RG71DS,51.393281,-0.971104
RG71DT,51.392615,-0.969984
RG71DU,51.397191,-0.96569
RG71DW,51.392913,-0.957868
RG71DX,51.397656,-0.967642
RG71DY,51.39779,-0.970572
RG71DZ,51.398624,-0.9713
RG71EA,51.397078,-0.970343
RG71EB,51.396629,-0.970396
RG71ED,51.396836,-0.970341
RG71EE,51.396342,-0.968534
RG71EF,51.396177,-0.969142
RG71EG,51.395575,-0.968149
RG71EH,51.39568,-0.969843
RG71EJ,51.396719,-0.969417
RG71EL,51.398246,-0.963985
RG71EN,51.3986,-0.964559
RG71EP,51.403259,-0.963484
RG71EQ,51.393978,-0.958425
RG71ER,51.402876,-0.965081
RG71ES,51.401581,-0.959978
RG71ET,51.403695,-0.964085
RG71EU,51.402031,-0.960924
RG71EW,51.399936,-0.961007
RG71EX,51.401885,-0.960654
RG71EY,51.401829,-0.96044
RG71EZ,51.402946,-0.975085
RG71FA,51.394828,-0.957824
RG71FB,51.388018,-0.975965
RG71FE,51.394778,-0.961289
RG71FF,51.395208,-0.95908
RG71FG,51.388486,-0.974948
RG71FH,51.389147,-0.976572
RG71FJ,51.396008,-0.963044
RG71FL,51.39662,-0.96211
RG71FP,51.397979,-0.960225
RG71FQ,51.388062,-0.977918
RG71FR,51.39509,-0.973241
RG71FS,51.40422,-0.970477
RG71FU,51.4046,-0.970728
RG71FW,51.404584,-0.969937
RG71FY,51.406699,-0.971184
RG71FZ,51.407846,-0.971791
RG71GA,51.407609,-0.970401
RG71GB,51.407606,-0.971092
RG71GD,51.407243,-0.969662
RG71GE,51.40494,-0.969599
RG71GF,51.405693,-0.969294
RG71GG,51.405223,-0.969981
RG71GH,51.360285,-0.965389
RG71GJ,51.359986,-0.967148
RG71GL,51.35991,-0.963645
RG71GT,51.431561,-0.971252
RG71GX,51.408813,-0.973308
RG71GY,51.402526,-0.980586
RG71GZ,51.405855,-0.972339
RG71HA,51.40172,-0.960284
RG71HB,51.408119,-0.963165
RG71HD,51.405489,-0.971614
RG71HE,51.405575,-0.971195
RG71HF,51.405712,-0.972651
RG71HG,51.398819,-0.971066
RG71HH,51.390411,-0.977118
RG71HJ,51.390936,-0.976431
RG71HL,51.389996,-0.975892
RG71HN,51.39049,-0.97795
RG71HP,51.389721,-0.977436
RG71HQ,51.399786,-0.971533
RG71HR,51.387339,-0.982677
RG71HS,51.388302,-0.983762
RG71HT,51.382726,-0.981586
RG71HU,51.382539,-0.982661
RG71HW,51.392469,-0.972818
RG71HX,51.382748,-0.991444
RG71HY,51.383502,-0.992318
RG71HZ,51.374917,-0.967838
RG71JA,51.382189,-0.992347
RG71JB,51.386405,-0.976439
RG71JD,51.386994,-0.977001
RG71JE,51.379077,-0.976653
RG71JF,51.390255,-1.00703
RG71JG,51.383851,-0.976352
RG71JH,51.381617,-0.999954
RG71JJ,51.386332,-1.001525
RG71JL,51.408476,-0.982265
RG71JN,51.391506,-1.003921
RG71JP,51.391409,-1.004167
RG71JQ,51.393539,-0.996589
RG71JR,51.39171,-1.003499
RG71JS,51.393161,-0.996734
RG71JT,51.395285,-0.997952
RG71JU,51.392996,-1.002508
RG71JW,51.388378,-1.009529
RG71JX,51.399735,-1.005258
RG71JY,51.395853,-0.996014
RG71JZ,51.395153,-0.997057
RG71LA,51.395542,-0.996524
RG71LB,51.395996,-0.995773
RG71LD,51.397424,-0.995807
RG71LE,51.400193,-0.991549
RG71LF,51.400236,-1.025243
RG71LG,51.401627,-0.999186
RG71LH,51.401273,-1.004082
RG71LJ,51.402818,-1.009389
RG71LL,51.392031,-1.005454
RG71LN,51.400325,-1.006913
RG71LP,51.399994,-1.007179
RG71LQ,51.397533,-0.962736
RG71LR,51.399501,-1.009475
RG71LS,51.399591,-1.019133
RG71LT,51.399413,-1.025807
RG71LU,51.396767,-1.032001
RG71LW,51.379297,-0.960606
RG71LX,51.398227,-1.03128
RG71LY,51.399829,-1.024872
RG71LZ,51.397824,-0.984636
RG71NA,51.399338,-1.026406
RG71NB,51.399729,-1.031228
RG71ND,51.398142,-1.024339
RG71NE,51.409052,-1.010585
RG71NF,51.398631,-1.02476
RG71NG,51.402392,-1.002599
RG71NH,51.415043,-0.986836
RG71NJ,51.413558,-0.991859
RG71NL,51.391229,-0.974987
RG71NP,51.409879,-0.9792
RG71NQ,51.412362,-0.995034
RG71NR,51.410212,-0.975045
RG71NS,51.41244,-0.976987
RG71NT,51.39347,-0.981434
RG71NU,51.411037,-0.978973
RG71NW,51.364692,-0.963408
RG71NX,51.411694,-0.980066
RG71NY,51.410228,-0.975986
RG71NZ,51.402829,-0.979185
RG71PA,51.393634,-0.973396
RG71PB,51.40949,-0.975845
RG71PE,51.392646,-0.963299
RG71PF,51.392312,-0.961151
RG71PG,51.364237,-0.963835
RG71PH,51.388883,-0.97514
RG71PJ,51.386268,-0.974143
RG71PL,51.431561,-0.971252
RG71PP,51.387433,-0.974828
RG71PQ,51.383978,-0.972455
RG71PR,51.390176,-0.973833
RG71PS,51.387527,-0.974265
RG71PT,51.382677,-0.965694
RG71PU,51.374704,-0.966931
RG71PW,51.385726,-0.973989
RG71PX,51.384473,-0.965453
RG71PY,51.375047,-0.968294
RG71QA,51.370609,-0.965665
RG71QB,51.38939,-0.97556
RG71QD,51.36552,-0.96565
RG71QE,51.366436,-0.966471
RG71QF,51.364159,-0.964167
RG71QG,51.365963,-0.965999
RG71QH,51.365791,-0.965724
RG71QJ,51.364138,-0.964914
RG71QL,51.362114,-0.965971
RG71QN,51.362303,-0.965789
RG71QP,51.361037,-0.967202
RG71QR,51.36095,-0.96839
RG71QS,51.361903,-0.965487
RG71QT,51.362048,-0.965421
RG71QU,51.362417,-0.964628
RG71QW,51.379279,-0.957725
RG71QX,51.379915,-0.959506
RG71QY,51.378289,-0.958531
RG71QZ,51.377944,-0.957295
RG71RA,51.401913,-0.98037
RG71RB,51.378606,-0.958768
RG71RD,51.378201,-0.959754
RG71RE,51.377159,-0.962011
RG71RG,51.377921,-0.960773
RG71RH,51.377668,-0.961669
RG71RJ,51.37685,-0.959647
RG71RL,51.371063,-0.955972
RG71RN,51.36983,-0.957953
RG71RP,51.367284,-0.953773
RG71RQ,51.376469,-0.960288
RG71RR,51.399787,-0.973689
RG71RS,51.366857,-0.95328
RG71RT,51.375461,-0.965225
RG71RU,51.364276,-0.957218
RG71RW,51.376571,-0.958533
RG71RX,51.36347,-0.963642
RG71RY,51.362912,-0.958392
RG71RZ,51.376202,-0.956559
RG71SA,51.393758,-0.967083
RG71SB,51.362868,-0.963756
RG71SD,51.362294,-0.963956
RG71SE,51.363553,-0.965875
RG71SF,51.364138,-0.965934
RG71SG,51.362868,-0.966744
RG71SH,51.36162,-0.964991
RG71SJ,51.3619,-0.964936
RG71SL,51.362129,-0.964471
RG71SN,51.362181,-0.964226
RG71SP,51.359831,-0.954714
RG71SQ,51.361331,-0.964782
RG71SR,51.39868,-0.97357
RG71SS,51.39788,-0.964338
RG71ST,51.371912,-0.972718
RG71SU,51.372326,-0.970755
RG71SX,51.366782,-0.984448
RG71SY,51.363673,-0.985873
RG71SZ,51.380098,-0.960717
RG71TA,51.363971,-0.974634
RG71TB,51.37081,-0.951705
RG71TD,51.37099,-0.951879
RG71TE,51.371137,-0.952099
RG71TF,51.406263,-0.973825
RG71TG,51.384008,-0.950633
RG71TH,51.376521,-0.953887
RG71TJ,51.375944,-0.943613
RG71TL,51.399062,-0.96171
RG71TN,51.374823,-0.928215
RG71TP,51.374323,-0.925548
RG71TQ,51.395349,-0.961837
RG71TR,51.373702,-0.923729
RG71TS,51.373395,-0.922616
RG71TT,51.371407,-0.923438
RG71TU,51.373031,-0.915192
RG71TW,51.375777,-0.929264
RG71TX,51.372454,-0.914119
RG71TY,51.373869,-0.918289
RG71TZ,51.377028,-0.932459
RG71UA,51.373829,-0.919847
RG71UB,51.372387,-0.914681
RG71UD,51.371683,-0.91339
RG71UE,51.370961,-0.914082
RG71UF,51.395695,-0.95935
RG71UG,51.398691,-0.96248
RG71UH,51.372577,-0.912909
RG71UJ,51.373447,-0.909699
RG71UL,51.375547,-0.920942
RG71UN,51.374034,-0.920647
RG71UP,51.377015,-0.913436
RG71UQ,51.395521,-0.96396
RG71UR,51.369823,-0.914569
RG71US,51.379709,-0.921778
RG71UU,51.379082,-0.918158
RG71UX,51.377504,-0.912835
RG71UY,51.379943,-0.911939
RG71UZ,51.394509,-0.962359
RG71WE,51.406176,-0.976336
RG71WF,51.404419,-0.976921
RG71WH,51.405455,-0.974109
RG71WJ,51.404132,-0.979141
RG71WL,51.405369,-0.976598
RG71WN,51.405595,-0.976765
RG71WP,51.40511,-0.975799
RG71WQ,51.405125,-0.976308
RG71WR,51.405122,-0.975022
RG71WS,51.400506,-0.970474
RG71WT,51.399637,-0.969804
RG71WU,51.399721,-0.969069
RG71WW,51.396873,-0.964275
RG71WY,51.378016,-0.966238
RG71XA,51.380154,-0.924239
RG71XB,51.39778,-0.961164
RG71XD,51.381033,-0.92294
RG71XE,51.381648,-0.927294
RG71XF,51.398188,-0.960464
RG71XG,51.380854,-0.928786
RG71XH,51.37943,-0.926627
RG71XJ,51.372343,-0.925528
RG71XL,51.369943,-0.938485
RG71XN,51.365362,-0.94698
RG71XP,51.365071,-0.946584
RG71XR,51.363635,-0.94575
RG71XS,51.363138,-0.948462
RG71XT,51.36444,-0.947374
RG71XU,51.356207,-0.942824
RG71XW,51.378218,-0.958561
RG71XX,51.357634,-0.945548
RG71XY,51.349749,-0.956523
RG71YA,51.355488,-0.964066
RG71YB,51.361015,-0.962663
RG71YD,51.401199,-0.970502
RG71YG,51.385741,-0.974571
RG71YN,51.385769,-1.013444
RG71YP,51.396564,-0.959883
RG71YS,51.403003,-0.972215
RG71YW,51.389347,-0.978644
RG71YX,51.402733,-0.971129
RG71ZE,51.388507,-0.979295
RG71ZF,51.388453,-0.980259
RG71ZG,51.388253,-0.979071
RG72AA,51.377068,-1.021497
RG72AB,51.372033,-1.033365
RG72AD,51.357702,-1.052409
RG72AE,51.37685,-1.005237
RG72AF,51.341314,-1.098531
RG72AG,51.360388,-1.042104
RG72AJ,51.370899,-1.029013
RG72AL,51.367196,-1.019466
RG72AN,51.367743,-1.025761
RG72AP,51.367602,-1.01849
RG72AR,51.362695,-1.025174
RG72AS,51.37197,-1.003375
RG72AT,51.375115,-1.005275
RG72AU,51.370837,-1.006588
RG72AX,51.37066,-1.005845
RG72AY,51.370249,-1.006141
RG72AZ,51.371876,-1.002888
RG72BA,51.37277,-1.000182
RG72BB,51.374945,-0.997965
RG72BD,51.372886,-0.997938
RG72BE,51.374008,-0.99563
RG72BG,51.368626,-0.997092
RG72BH,51.373387,-0.996649
RG72BJ,51.374634,-0.984754
RG72BL,51.375251,-0.991544
RG72BN,51.374706,-0.992051
RG72BP,51.361044,-0.990656
RG72BS,51.360115,-1.001865
RG72BT,51.358369,-1.003708
RG72BU,51.359898,-1.002775
RG72BW,51.374736,-0.991312
RG72BX,51.359685,-1.008318
RG72BY,51.348488,-1.00813
RG72BZ,51.349486,-0.998559
RG72DB,51.3473,-1.004915
RG72DD,51.344711,-1.01248
RG72DE,51.340631,-1.021177
RG72DG,51.336613,-1.019253
RG72DH,51.333684,-1.033612
RG72DJ,51.337586,-1.028109
RG72DL,51.341958,-1.04144
RG72DN,51.339329,-1.045424
RG72DP,51.349626,-1.043405
RG72DR,51.344771,-1.042386
RG72DS,51.350096,-1.043711
RG72DT,51.349308,-1.050821
RG72DX,51.351532,-1.037851
RG72DY,51.349283,-1.043312
RG72EA,51.341707,-1.038272
RG72EB,51.351376,-1.024514
RG72ED,51.355511,-1.023086
RG72EE,51.348857,-1.026358
RG72EG,51.349657,-1.019908
RG72EH,51.349846,-1.021057
RG72EJ,51.351774,-1.018288
RG72EL,51.353684,-1.016519
RG72EN,51.351213,-1.017898
RG72ES,51.359898,-1.003804
RG72EX,51.372958,-1.046425
RG72EY,51.368618,-1.046739
RG72EZ,51.361271,-1.062438
RG72HA,51.360689,-1.063752
RG72HB,51.363381,-1.061978
RG72HD,51.364894,-1.056599
RG72HE,51.367443,-1.056135
RG72HF,51.369192,-1.058915
RG72HG,51.359288,-1.075433
RG72HH,51.357003,-1.076364
RG72HJ,51.360951,-1.086727
RG72HL,51.357943,-1.075819
RG72HN,51.363745,-1.094543
RG72HP,51.361688,-1.086703
RG72HR,51.36676,-1.090222
RG72HS,51.368576,-1.084469
RG72HT,51.371477,-1.085167
RG72HU,51.372151,-1.090934
RG72HX,51.367801,-1.091116
RG72HY,51.368853,-1.089979
RG72HZ,51.371572,-1.091606
RG72JA,51.372938,-1.091459
RG72JB,51.372243,-1.09234
RG72JJ,51.373586,-1.067511
RG72JL,51.37447,-1.069021
RG72JN,51.371868,-1.062983
RG72JP,51.371638,-1.071291
RG72JR,51.374296,-1.066396
RG72JS,51.37392,-1.065412
RG72JT,51.374209,-1.06667
RG72JU,51.374049,-1.065869
RG72JW,51.37498,-1.069859
RG72JX,51.374506,-1.067866
RG72JY,51.373565,-1.06937
RG72LA,51.375266,-0.993461
RG72LE,51.349771,-1.06586
RG72LG,51.351617,-1.057144
RG72LH,51.345714,-1.065598
RG72LJ,51.346964,-1.079299
RG72LL,51.345598,-1.085122
RG72LN,51.344787,-1.071216
RG72LP,51.346305,-1.083591
RG72LR,51.346739,-1.085062
RG72LS,51.346885,-1.085245
RG72LT,51.351422,-1.096356
RG72LU,51.354821,-1.097596
RG72LX,51.353919,-1.096048
RG72LY,51.357428,-1.094012
RG72NA,51.353366,-1.098931
RG72NB,51.353673,-1.100304
RG72ND,51.354739,-1.099703
RG72NE,51.353979,-1.099149
RG72NG,51.35878,-1.097886
RG72NH,51.339587,-1.091487
RG72NJ,51.357678,-1.099522
RG72NL,51.34216,-1.087
RG72NN,51.357203,-1.099698
RG72NP,51.358089,-1.100447
RG72NR,51.358339,-1.103659
RG72NS,51.358577,-1.10657
RG72NT,51.358265,-1.099807
RG72NU,51.358847,-1.111319
RG72NX,51.358732,-1.109267
RG72NY,51.358104,-1.107068
RG72PA,51.360854,-1.11149
RG72PB,51.364319,-1.115608
RG72PD,51.363654,-1.113145
RG72PF,51.366517,-1.118463
RG72PG,51.356625,-1.107671
RG72PH,51.354894,-1.103482
RG72PJ,51.349167,-1.103652
RG72PL,51.354237,-1.10226
RG72PN,51.353022,-1.102155
RG72PP,51.345975,-1.104819
RG72PQ,51.368586,-1.118643
RG72PR,51.352927,-1.100361
RG72PS,51.343708,-1.104663
RG72PT,51.34952,-1.102783
RG72PU,51.350418,-1.102651
RG72PX,51.352575,-1.103643
RG72PY,51.353085,-1.104552
RG72PZ,51.351766,-1.106071
RG72QA,51.351628,-1.104408
RG72QB,51.343894,-1.10084
RG72QD,51.353353,-1.10311
RG72QE,51.351553,-1.102873
RG72QF,51.351452,-1.101381
RG72QH,51.353644,-1.102401
RG73AA,51.3769,-1.024972
RG73AB,51.383002,-1.021385
RG73AD,51.386961,-1.017334
RG73AE,51.385847,-1.030415
RG73AF,51.390963,-1.071532
RG73AG,51.401886,-1.064469
RG73AH,51.393058,-1.021803
RG73AJ,51.385917,-1.040105
RG73AL,51.385612,-1.039062
RG73AN,51.386161,-1.040166
RG73AP,51.389345,-1.038151
RG73AQ,51.38678,-1.040101
RG73AR,51.389748,-1.050085
RG73AS,51.388486,-1.041813
RG73AT,51.390513,-1.055626
RG73AU,51.391463,-1.053068
RG73AW,51.373305,-1.045986
RG73AX,51.375224,-1.077957
RG73AY,51.392842,-1.04903
RG73AZ,51.392216,-1.044897
RG73BA,51.393185,-1.043661
RG73BB,51.393655,-1.044025
RG73BD,51.398711,-1.047557
RG73BE,51.401211,-1.050926
RG73BG,51.404016,-1.04759
RG73BH,51.402169,-1.051596
RG73BJ,51.40167,-1.052139
RG73BL,51.400535,-1.054146
RG73BN,51.400967,-1.053073
RG73BP,51.400773,-1.053523
RG73BQ,51.402459,-1.049607
RG73BS,51.400633,-1.053908
RG73BT,51.398746,-1.057503
RG73BU,51.3972,-1.059864
RG73BW,51.395588,-1.072943
RG73BX,51.397455,-1.059039
RG73BY,51.399906,-1.055323
RG73BZ,51.397352,-1.060838
RG73DA,51.396412,-1.056919
RG73DB,51.397675,-1.058397
RG73DD,51.397504,-1.058386
RG73DE,51.396732,-1.05868
RG73DG,51.396261,-1.060395
RG73DJ,51.395951,-1.06089
RG73DL,51.394921,-1.062627
RG73DN,51.394002,-1.063594
RG73DP,51.393877,-1.062533
RG73DQ,51.400535,-1.052953
RG73DR,51.393814,-1.054673
RG73DS,51.395275,-1.059673
RG73DT,51.395242,-1.060048
RG73DU,51.394269,-1.062152
RG73DW,51.373671,-1.045677
RG73DX,51.394091,-1.062222
RG73DY,51.39608,-1.059154
RG73DZ,51.395723,-1.057321
RG73EB,51.394844,-1.07211
RG73ED,51.396032,-1.054397
RG73EF,51.400351,-1.072651
RG73EG,51.394632,-1.065761
RG73EH,51.396113,-1.063293
RG73EJ,51.395225,-1.065869
RG73EL,51.395822,-1.062839
RG73EN,51.396107,-1.064788
RG73EP,51.396848,-1.064083
RG73EQ,51.398958,-1.062602
RG73ER,51.396769,-1.064237
RG73ES,51.397214,-1.064952
RG73ET,51.397757,-1.063058
RG73EU,51.398126,-1.063059
RG73EW,51.398229,-1.062545
RG73EX,51.397859,-1.063453
RG73EY,51.397764,-1.063843
RG73EZ,51.397433,-1.066514
RG73FB,51.395097,-1.073413
RG73FE,51.396136,-1.072889
RG73FJ,51.376268,-1.067864
RG73FL,51.39315,-1.064934
RG73FQ,51.39636,-1.073977
RG73FT,51.401427,-1.065393
RG73GN,51.397458,-1.074175
RG73GW,51.399083,-1.074991
RG73HA,51.397354,-1.065504
RG73HB,51.400346,-1.06749
RG73HD,51.399504,-1.070224
RG73HE,51.399895,-1.067355
RG73HF,51.401322,-1.064739
RG73HG,51.401275,-1.063239
RG73HH,51.400617,-1.067743
RG73HJ,51.401013,-1.06775
RG73HL,51.401975,-1.065502
RG73HN,51.401619,-1.06812
RG73HP,51.402272,-1.062175
RG73HQ,51.400596,-1.070777
RG73HR,51.403089,-1.061943
RG73HS,51.401257,-1.061175
RG73HT,51.40096,-1.062173
RG73HU,51.399769,-1.063937
RG73HW,51.399846,-1.072517
RG73HX,51.402551,-1.063305
RG73HY,51.402881,-1.06406
RG73HZ,51.403072,-1.064286
RG73JA,51.402727,-1.065084
RG73JB,51.393025,-1.066202
RG73JE,51.382568,-1.057275
RG73JF,51.395231,-1.067781
RG73JG,51.387981,-1.061642
RG73JH,51.387244,-1.057231
RG73JJ,51.385468,-1.055586
RG73JL,51.394522,-1.067925
RG73JN,51.39466,-1.077274
RG73JP,51.396191,-1.070823
RG73JQ,51.393402,-1.067229
RG73JR,51.397065,-1.072185
RG73JS,51.399281,-1.073894
RG73JT,51.402064,-1.057536
RG73JU,51.394261,-1.066794
RG73JW,51.394849,-1.077342
RG73JX,51.394577,-1.066874
RG73JY,51.395786,-1.068589
RG73JZ,51.39622,-1.067732
RG73LA,51.396674,-1.06812
RG73LB,51.398833,-1.069562
RG73LD,51.397287,-1.071759
RG73LE,51.398693,-1.071189
RG73LG,51.398082,-1.072265
RG73LH,51.399125,-1.072273
RG73LJ,51.398692,-1.072167
RG73LL,51.398795,-1.070339
RG73LN,51.399105,-1.070893
RG73LP,51.398284,-1.070522
RG73LQ,51.372978,-1.041209
RG73LR,51.398046,-1.06781
RG73LS,51.398928,-1.067907
RG73LT,51.398963,-1.065549
RG73LU,51.399298,-1.065758
RG73LW,51.399687,-1.057096
RG73LX,51.400006,-1.06535
RG73LY,51.398494,-1.06645
RG73LZ,51.400594,-1.055812
RG73NA,51.398684,-1.065439
RG73NB,51.398999,-1.064427
RG73ND,51.398524,-1.064537
RG73NE,51.399384,-1.066489
RG73NF,51.398999,-1.059841
RG73NG,51.399324,-1.060021
RG73NH,51.399562,-1.058277
RG73NJ,51.399412,-1.062018
RG73NL,51.399317,-1.059145
RG73NN,51.398545,-1.059376
RG73NQ,51.40077,-1.059891
RG73NR,51.373391,-1.03781
RG73NS,51.372213,-1.049931
RG73NU,51.372631,-1.041705
RG73NW,51.4002,-1.0594
RG73NX,51.371702,-1.041351
RG73NY,51.372097,-1.035725
RG73NZ,51.402512,-1.058461
RG73PA,51.372063,-1.037134
RG73PB,51.373738,-1.046193
RG73PD,51.400859,-1.056396
RG73PE,51.375044,-1.048709
RG73PF,51.401268,-1.054677
RG73PG,51.400236,-1.056064
RG73PH,51.373775,-1.046307
RG73PJ,51.374848,-1.049943
RG73PL,51.374283,-1.046837
RG73PN,51.372704,-1.051688
RG73PP,51.377076,-1.038695
RG73PQ,51.400446,-1.055355
RG73PR,51.37976,-1.039136
RG73PS,51.38155,-1.051505
RG73PT,51.379725,-1.045962
RG73PU,51.381976,-1.052957
RG73PW,51.375618,-1.054013
RG73PX,51.384532,-1.052133
RG73PY,51.391179,-1.069272
RG73PZ,51.373229,-1.045514
RG73QA,51.391716,-1.067867
RG73QB,51.392826,-1.067091
RG73QD,51.385733,-1.071834
RG73QE,51.389756,-1.071226
RG73QF,51.389502,-1.072123
RG73QG,51.391452,-1.069654
RG73QH,51.392173,-1.069826
RG73QJ,51.391264,-1.072001
RG73QL,51.391541,-1.07073
RG73QN,51.375258,-1.056233
RG73QP,51.392411,-1.068097
RG73QQ,51.390584,-1.071296
RG73QS,51.37899,-1.066372
RG73QT,51.391273,-1.073059
RG73QU,51.37343,-1.057046
RG73QW,51.39289,-1.069582
RG73QX,51.372894,-1.057445
RG73QY,51.374885,-1.057993
RG73RA,51.37552,-1.057492
RG73RB,51.374439,-1.055057
RG73RD,51.375963,-1.059949
RG73RE,51.374464,-1.055919
RG73RF,51.37999,-1.062113
RG73RG,51.377622,-1.057219
RG73RH,51.380261,-1.057734
RG73RJ,51.379525,-1.060077
RG73RL,51.379462,-1.062469
RG73RN,51.378832,-1.065686
RG73RP,51.380556,-1.06088
RG73RQ,51.397908,-1.06064
RG73RR,51.383901,-1.063134
RG73RS,51.378394,-1.06272
RG73RT,51.380421,-1.065438
RG73RU,51.379935,-1.067632
RG73RW,51.37544,-1.059787
RG73RX,51.379878,-1.067182
RG73RY,51.379745,-1.066328
RG73RZ,51.380011,-1.063578
RG73SA,51.378764,-1.067354
RG73SB,51.378925,-1.068371
RG73SD,51.378478,-1.068739
RG73SE,51.376997,-1.064497
RG73SF,51.378198,-1.065181
